,id,sentiment_score,tfidf_score,clean,comments,sentiment_rate,prediction,actual
1464,3945704,"[1.1286766229308567, 1.2721912427452897, 1.2483702642417305, 1.0600787783224532, 1.2039493461586526, 1.2187674798745591, -1.1283539068261896, 1.2279439463682977, 1.2458463266281823, -1.0610904699980812, 1.038332585462533, 1.4391046874600855, 1.102412724836383, -1.1326660838371636, -1.0695295313764035, -1.3011644872958696, -1.2008512940848701, -1.2234745276640087, -1.3661313531689072, -1.5444207273080182, -1.2070034390161901, -1.2789175569152196, 0, -2.669058904988723, -1.1835477377527222, 1.086874706884319, -1.314396804276094, 1.2916505497826116, -1.6417264519218138, 1.1286766229308567, 1.2112978914922499, 1.0439015870188726, 1.1570710402339008, 1.2814054146292082, 1.1213177276290829, -1.223216945351, 1.2441627140004932]","[9.918260340409386, 1.7860384545144847, 2.149992197595681, 2.221365818056482, 5.227206404506678, 3.8794096138154868, 2.35382209131815, 2.894236574885915, 1.851617835159555, 2.372388332668417, 3.6114057982847485, 5.157362831139413, 2.478776860031267, 3.080653192313508, 3.298154892275781, 3.701612742703896, 3.879686047818629, 3.9872915784891587, 4.787579731247941, 5.163332998125917, 3.3760746617786537, 5.66126801206083, 11.379939099210782, 9.588179629982728, 3.4456047344603666, 2.0887563393904984, 4.707906153749715, 3.951903037691899, 7.962212415597416, 9.918260340409386, 3.039363761671821, 3.7485074346338765, 3.1026542054414845, 3.2755377912891697, 3.4609466110455362, 3.5824424235880263, 6.298534734226319]",jason great host apartment neat cozy would definitely stay room stayed incredibly comfortable bed even little thing people dont think like fan antiwrinkle spray bathroom clean shower fantastic lastly jason helpful question made staying city much easier ,"jason was a great host. his apartment is very neat and cozy, and i would definitely stay with him again. the room i stayed in had an incredibly comfortable bed and even had the little things people don't think about like a fan and anti-wrinkle spray. his bathroom was very clean and the shower was fantastic! lastly, jason was very helpful with any questions we had and made staying in the city that much easier. ",-10.72471218,0,1
1465,3945704,"[1.038332585462533, 1.1286766229308567, -1.067882784124302, -1.5472820945011, -1.1367724580994034, 1.0437634773982931, 1.1682540827819132, 1.1666342410247583, 1.102412724836383, 1.1100756739481261, 1.1016697718190689, 1.4826356401953555, 1.2483702642417305, 1.6429997766512563, -2.2673738613463454, 1.2346635111622275, -1.165376807595692, -1.3697236059606852, 1.326955312492397, 1.1512936840002312, 1.1286766229308567, 1.1225970827921299, 1.0705501647930176]","[3.6114057982847485, 9.918260340409386, 3.234534489543325, 4.664555712876101, 5.074576637520126, 4.1602970590800465, 3.0758153735372797, 6.052062930421201, 2.478776860031267, 3.3003210698209426, 3.0071938121604176, 4.277028305454603, 2.149992197595681, 8.141260647046401, 9.675191006972357, 5.939688236774079, 5.8665103530458, 6.406659591658295, 3.65152331936974, 5.340875573303521, 9.918260340409386, 4.26965122281856, 3.4506325776969966]",stayed jason day couldnt asked better experience immaculate comfortable quiet home awesome host who shooting breeze leaving alone thanks hospitality jason see around,"stayed with jason for a few days and couldn't have asked for a better experience.  immaculate, comfortable, and quiet home, with an awesome host who's up for shooting the breeze or leaving you alone.  thanks for the hospitality, jason, see you around!",46.07119232,1,1
1466,3945704,"[1.029643588157821, 1.0901469091865428, 1.1100756739481261, 0.9566509796761786, -1.725318539753359, -0.9897706639538956, -1.0726159014592798, 1.1205941673231785, -1.0610904699980812, 1.3758582465251363, 1.086874706884319, 1.2039493461586526, 1.1286766229308567, 1.147904658726302, 1.1586033060182528, 1.0937959702231337, 1.3352502681692513, 1.0143626294672785, 1.0715667789791763, 1.26211648039523, 1.2458463266281823, 1.129606363385342, -1.5444207273080182, -1.1214074715653168, 1.0143626294672785, 1.2300358001056833, 1.129606363385342, 1.3319748752938991, -1.223216945351, 1.1260131827172246, 1.3319748752938991, 1.2458463266281823, 1.029643588157821, -1.345564738628689, -1.4960868477899503, -1.2050827582230434, 1.1100756739481261, -1.0610904699980812, -1.6369446739685034, -1.6369446739685034, 1.165692522557035, 1.2066686009190895, 1.1286766229308567, -1.0870019586374544, -1.1573965992240212, -1.4213265100348673, -1.524456966964044, -1.6391442261243996, -1.267988823937203, 1.2458463266281823, 1.1600448784924657, 1.342491519065933, -1.0695295313764035, -1.6519771113053678, -1.4213265100348673, -1.2588938485934484, -1.630890237570567, -1.2008512940848701, -1.1294849449272533, 1.0767351141107881, 1.129606363385342, 1.2512551729921437, 1.1409296376981275, 1.0947800888572725, -1.4213265100348673, 1.2458463266281823, 1.1286766229308567, 1.029643588157821]","[8.45131064974753, 3.5451509918225876, 6.600642139641885, 3.5364826948346666, 4.517704335530454, 3.88745738862312, 3.5808007240606745, 4.583674196262008, 4.744776665336834, 4.082848094050364, 2.0887563393904984, 5.227206404506678, 14.87739051061408, 2.421720624287829, 3.303423771658453, 6.836644316940778, 4.490347790856315, 5.017850065677437, 3.8269147199131637, 3.83032993405625, 7.40647134063822, 5.988953745278381, 5.163332998125917, 5.308047302990185, 5.017850065677437, 4.0345742587939135, 5.988953745278381, 7.066698247839191, 3.5824424235880263, 3.0125228331127727, 7.066698247839191, 7.40647134063822, 8.45131064974753, 4.6884758965937525, 7.4191259296132035, 5.491061140877901, 6.600642139641885, 4.744776665336834, 9.579276102028192, 9.579276102028192, 2.7163970114594074, 7.477966429636138, 14.87739051061408, 6.874589248504901, 4.787579731247941, 10.52416727682099, 4.387842671794894, 7.838979775173468, 6.0942005148696055, 7.40647134063822, 2.884582602403719, 6.665914508310609, 3.298154892275781, 4.363329415316563, 10.52416727682099, 4.083186904827787, 3.3353128194434447, 3.879686047818629, 3.8107853379832797, 5.813504815705804, 5.988953745278381, 6.626348908104418, 6.547633340638943, 5.032549889554772, 10.52416727682099, 7.40647134063822, 14.87739051061408, 8.45131064974753]",house located quiet street found parking space easily room extremely clean neat jason nice friendly patient recommended u go short stay boston think showed u best boston enjoyed much also enjoyed stay house since havent slept quiet room long long time moreover jason texted anything could work improve quality stay really impressed even though could come one thing two ill boston mom july hope could stay jason house,"the house is located at a very quiet street. and we found the parking space easily. the room was extremely clean and neat. jason was very nice and friendly. he was very patient and recommended us where to go in a very short stay in boston. i think he showed us the best of boston so we enjoyed very much. also we enjoyed our stay at his house since we haven't slept in such a quiet room for a long long time. moreover, jason texted me if there is anything that he could work on to improve the quality of stay. i was really impressed by that even though i could come up with one thing or two. i'll be at boston with my mom in july. i hope that we could stay at jason's house again!",78.61605873,1,1
1467,3945704,"[1.2721912427452897, -1.1236701678194516, 1.029643588157821, 1.2721912427452897, -1.0610904699980812, 1.4826356401953555, 1.1286766229308567, -1.1120368639505953, -0.9878717182836002, -1.0864892987235413, 1.1600448784924657, 1.1208047462057888, 1.9159011543664521, 1.0513451452240445, -1.0610904699980812, -1.0695295313764035, -1.2101433018478118, 0.9889484577842536, 1.0835611812522234, -1.1224175317934026]","[3.5720769090289695, 4.446516073480067, 2.8171035499158434, 3.5720769090289695, 4.744776665336834, 4.277028305454603, 4.959130170204693, 4.648920998728698, 5.207195204887289, 5.1023562016272015, 2.884582602403719, 2.8951657990506554, 9.508136922309191, 7.25280471416569, 4.744776665336834, 3.298154892275781, 6.707110264748875, 5.164331500455506, 4.351737667152777, 5.447693911762771]",great listing house great room awesome jason water stocked fridge really good descriptive brochure room even cup uber transportation service ,"this is a great listing. the house is great. the room is awesome. jason has water stocked for you in the fridge, and a really good descriptive brochure in the room that even had cups to uber and other transportation services. ",17.50172983,1,1
1468,3945704,"[1.3960283171325676, 1.2916505497826116, 1.2458463266281823, 1.1286766229308567, 1.26268969548639, -1.0610904699980812, 1.1252580652040467, -1.164852778345468, 1.0862617364749618, 1.2580843363721284, 1.086874706884319, -1.2070034390161901, -1.2965927473058934, 1.0600787783224532, 1.1570710402339008, 1.0143626294672785, 1.11191575137804, 1.1144319393068167, 1.102412724836383, -1.1527905712134778, 1.0025929971780003, -1.5472820945011, 1.0672292921247246, 1.0702454567763917, 0.9776142092534335, -1.0491559077175832, 2.120168660868365, -1.223879810312818, -0.9788203827058058, 1.26268969548639, 1.1100756739481261, 1.05425438309661, 1.1360643009905433, -1.112456955392227, 1.0497017541947085, 0.9781220035948588, 1.118378847406156, 1.14801346667306, 1.295013432022897, 1.1705780943580026, 1.26268969548639, 1.0901469091865428, 1.0441029032194038, 0.9893164603991413, -1.6434346636177324, 0, 1.26268969548639, -1.4590781770776462, -1.5369027307464744, -1.2656356229333112, -1.6369446739685034, 1.0441029032194038, 1.1260131827172246, 1.0772770285763273, -1.3348845343225149, 1.0230719888810538, 1.0584324034108878, -1.3277170653845423, -1.3011644872958696, 1.0851692313448966, 1.0172424308295704, -1.1274120627205129, 1.1570710402339008, 1.2458463266281823, -1.0695295313764035, 1.0437634773982931, 1.2721912427452897, 1.2483702642417305, 1.2721912427452897, 1.26268969548639, -1.1283539068261896, 1.2279439463682977, 1.2458463266281823, 1.2743807784777126, 1.129606363385342]","[4.386464944826107, 3.951903037691899, 5.554853505478665, 4.959130170204693, 9.95768113680514, 2.372388332668417, 3.786313048639476, 5.434518490604207, 3.7290567073636787, 3.7584989884511515, 2.0887563393904984, 3.3760746617786537, 5.434518490604207, 2.221365818056482, 6.205308410882969, 2.5089250328387185, 3.5082464348871367, 4.025256922312886, 2.478776860031267, 5.235753465085136, 3.767108068803426, 4.664555712876101, 4.495964348894049, 5.393487093926344, 5.507821309735366, 5.020365230538404, 9.508136922309191, 4.121526948615475, 4.487805201131602, 9.95768113680514, 3.3003210698209426, 6.044807759540029, 2.1063892138367146, 4.304975901244738, 3.3757405488453753, 2.9904656493969153, 3.405062198651906, 4.109974220791438, 9.028563842047305, 4.3319871897353615, 9.95768113680514, 3.5451509918225876, 8.38834673494719, 3.954879230364945, 6.192553293370027, 11.379939099210782, 9.95768113680514, 6.543657192259304, 4.559377031931023, 5.922483511324448, 4.789638051014096, 8.38834673494719, 3.0125228331127727, 3.524200641622, 6.02335282453877, 4.9192524781918845, 5.895142165720127, 5.40105333430966, 3.701612742703896, 6.588289346280073, 3.8250805781701063, 3.320820966175006, 6.205308410882969, 5.554853505478665, 3.298154892275781, 4.1602970590800465, 3.5720769090289695, 2.149992197595681, 3.5720769090289695, 9.95768113680514, 2.35382209131815, 2.894236574885915, 5.554853505478665, 6.745210110981146, 1.9963179150927937]",absolutely fantastic stay jason place room exactly pictured spacious super clean like rest apartment made u feel welcome comfortable upon arrival couldnt help advice map cool apps use etc place quiet residential location 5 minute walk convenient quick sub town place located train line taken townback place mean never wait long train also lot personal touch info sheet little necessity provided needed made stay even better great host great place would definitely stay returning boston ,"had an absolutely fantastic stay at jason's place. the room is exactly as pictured, very spacious and super clean - just like the rest of his apartment. he made us feel very welcome and comfortable upon arrival and couldn't do more to help - advice, maps, cool apps to use etc. the place is in a quiet residential location just over 5 minute walk to a very convenient and quick sub into town (his place is located so that all trains on that line can be taken into town/back to his place which means you never wait long for a train!). also lots of personal touches - 'info sheet' and little necessities provided (if needed) made the stay even better. great host, great place, would definitely stay again if returning to boston. ",190.7982148,1,1
1469,3945704,"[1.1286766229308567, 1.0762460241699425, 1.217423299792106, 1.280382820127573, 1.0586810244083555, 1.190901440726621, -1.0153471289005778, 1.1570710402339008, -1.1260536196687332, 1.4027171333501054, 1.129606363385342, 1.14617741264176, 1.1995140026753741]","[4.959130170204693, 4.171338761250583, 7.666367032506474, 6.769781371711652, 4.868936987734788, 4.071396301671592, 8.161063274342581, 3.1026542054414845, 3.5756877156826694, 3.8551080766199948, 1.9963179150927937, 5.8426048321922455, 3.613946019803107]",jason able assist mother direction kind gesture made first trip boston relaxing welcoming,jason was able to assist my mother in directions and other kind gestures which made her first trip to boston more relaxing and welcoming.,48.06263277,1,1
1470,3945704,"[1.038332585462533, 1.1286766229308567, -1.0610904699980812, -1.630890237570567, -1.163653249923783, 1.2112978914922499, -1.3876355631391137, -1.4801745694611603, 1.0073727409901294, 1.021191627857152, 1.0171310866924999, 1.3499526229905405, 1.26268969548639, 1.1658587721802576, 1.0715667789791763]","[3.6114057982847485, 4.959130170204693, 2.372388332668417, 3.3353128194434447, 3.2768986443002746, 3.039363761671821, 7.654245671974129, 6.339745002872982, 4.084882682748152, 6.449068773583389, 3.152029261613299, 4.938195428204843, 1.991536227361028, 4.9502196211716445, 3.8269147199131637]",stayed jason room one night helpful telling order food nearest restaurant travel place wanted go ,"i stayed at jason's room for one night. he was very helpful, telling me how to order food from the nearest restaurant and how to travel to the place i wanted to go. ",14.21325042,1,1
1471,3945704,"[1.1238035977270397, 1.038332585462533, 1.1286766229308567, 1.205014786344751, 1.1977222307183566, -1.0610904699980812, 1.102412724836383, 1.1100756739481261, -1.223216945351, 1.0762460241699425, -1.4887246271442007, -1.2326064245414536, -1.4747970153148262, -1.4161326360063038, -2.4304944363231926, -1.0491559077175832, 1.2346635111622275, -1.438315110169778, 0, -1.3068060051077994, 0, -2.8181198482102285, 1.0143626294672785, -1.1326660838371636, 1.1286189972167264, -1.6023069782754964, 1.0397660279809144, -1.666206083978479, -0.9973831256891891, -1.5369027307464744, 1.116684782062831, 1.0230719888810538, 1.1201200986288107, -1.062209657988447, -1.3344846780147241, -1.1816307918900066, -1.11343973362607, 1.1702328744251425, -1.42762468700374, 0.9776142092534335, -1.314396804276094, -0.9980286087329963, -1.016957632451752, -1.1735196050675465, -2.945346185032434, -1.7055016830011538, -1.1835477377527222, 1.0091955676828341, -2.587333617918717, 1.0762460241699425, 0.9781220035948588, 1.1201200986288107, -1.1274120627205129, 1.0715667789791763, -1.4752815820437228, 1.0767351141107881, -2.005016337740985, 1.0630910414964891, -1.163653249923783, -1.5121893385795961, 0.9889484577842536, -1.310144822638066, -1.22688950313571, 1.1286766229308567, 1.4436504132181172, 1.0172424308295704, -1.1283539068261896, 3.634169786699699, -1.4044184750790343, -1.7423488212723302, 1.165692522557035, -0.9897706639538956, 1.0762460241699425, 1.0593362231572228, 1.1838977547477865, -1.147347917294316, -1.1635082513026302, -1.1412782084360353, -1.2481896124804757, 1.1288165650462978, 1.1260131827172246, -1.056544205928203, -1.7792530579339296, -3.05022261057921, -1.1835477377527222, -1.5950705915600973, 0, 1.3181548440470867, -1.514027701332832, 1.190901440726621, 0, 1.1286766229308567, 1.1586033060182528, 1.215378181297816, 1.2483702642417305, -1.358249370335367, -1.5466303271697317, 1.0772770285763273, 1.165692522557035, 1.0885232826976188, 1.7731440185581953, 1.26268969548639, 1.1995140026753741, 1.132656848961571, 1.2279439463682977, 1.3352502681692513]","[5.003212151312155, 3.6114057982847485, 14.87739051061408, 4.511444534181948, 2.895372410621639, 2.372388332668417, 2.478776860031267, 3.3003210698209426, 3.5824424235880263, 12.514016283751749, 5.407402561988318, 4.882410245438519, 5.19064880877288, 7.381738397541583, 7.995548835865008, 5.020365230538404, 5.939688236774079, 6.531822734612301, 10.974473991102618, 4.694078152142422, 7.654245671974129, 10.463648367336626, 2.5089250328387185, 3.080653192313508, 4.5887176364845965, 5.293164372298475, 4.706641131443128, 8.244444883281632, 3.8758229083563913, 4.559377031931023, 5.640146187031548, 4.9192524781918845, 10.435354962321599, 7.336887831376232, 5.748727317389417, 5.823111037511244, 4.061731170609441, 2.660866851785059, 9.993644738090891, 5.507821309735366, 4.707906153749715, 6.132915027050296, 7.010491246743761, 8.335416661487358, 9.77050118677668, 8.671888898108572, 6.891209468920733, 4.385547513569098, 9.77050118677668, 12.514016283751749, 2.9904656493969153, 10.435354962321599, 3.320820966175006, 3.8269147199131637, 4.616631724594518, 5.813504815705804, 8.982043826412411, 4.035866248637715, 3.2768986443002746, 9.23987293571451, 5.164331500455506, 7.995548835865008, 6.372642706380041, 14.87739051061408, 9.182714521874562, 3.8250805781701063, 2.35382209131815, 9.508136922309191, 6.967140805870146, 5.706615832039289, 5.432794022918815, 3.88745738862312, 12.514016283751749, 3.1237211374177614, 4.456310471072355, 6.215153125287268, 5.036937786020191, 4.23041480479127, 4.556652976855094, 5.338494619797779, 3.0125228331127727, 5.351660578980083, 7.153105353942602, 9.993644738090891, 6.891209468920733, 6.189763891282448, 10.974473991102618, 6.665914508310609, 5.781517140212407, 4.071396301671592, 10.463648367336626, 14.87739051061408, 3.303423771658453, 5.454347296253507, 2.149992197595681, 6.333293367591493, 5.510642186077008, 3.524200641622, 5.432794022918815, 5.261841901169434, 4.874155039082554, 1.991536227361028, 3.613946019803107, 7.448113466486456, 2.894236574885915, 4.490347790856315]",husband stayed jason weekend perfect room comfortable quiet much able keep window open fall asleep cool breeze sound cricket new york novelty u bed comfy actually took nap arrived never thoughtful touch everywhere wellstocked side table bedroom everything pen map shower supply basket neatly rolled washcloth bathroom nearby hamper able walk everywhere needed go although ill admit end night avail uber discount code jason helpfully provided would anyones fault hard time parking able get spot directly front building pretty sweet also there rain showerhead bathroom doesnt spark interest probably kind monster jason friendly attentive host clearly put lot time care making place welcoming retreat definitely recommended,"my husband and i stayed with jason this weekend. it was perfect! the room was comfortable and quiet, so much so that we were able to keep the window open and fall asleep to a cool breeze and the sound of crickets (we're from new york, so this was a novelty to us). the bed was so comfy that we actually took a nap when we arrived, which we never do. there were thoughtful touches everywhere, from the well-stocked side table in the bedroom with everything from pens to maps to shower supplies, to the basket of neatly rolled washcloths in the bathroom (and nearby hamper). we were able to walk everywhere we needed to go, although i'll admit that at the end of the night we did avail ourselves of the uber discount code jason helpfully provided! and, not that it would have been anyone's fault if we had a hard time parking, but we were able to get a spot directly in front of the building, which was pretty sweet. also, there's a rain showerhead in the bathroom; if that doesn't spark your interest, you are probably some kind of monster.

jason is a friendly and attentive host who has clearly put a lot of time and care into making his place a welcoming retreat. definitely recommended!",-142.0171863,0,1
1472,3945704,"[1.1286766229308567, 1.26268969548639, 1.1600448784924657, 1.118378847406156, 1.1838977547477865, 1.2458463266281823, -1.4801745694611603, -1.7171728508930686, 1.2273882792507962, 1.129606363385342, 1.0600787783224532, 1.086874706884319, 1.0862617364749618, -1.11343973362607, -1.0695295313764035, 1.190901440726621, -1.2640092423045763, 1.3976148350908413, 1.0143626294672785, 1.0471037030201, -1.062209657988447, 4.3609831742244305, 0.9946174079981424, -1.1260536196687332, -1.0223643103890767, 1.0797777787010978, 1.1286766229308567, 1.190901440726621, -1.2640092423045763, -1.1264070116460383, 1.0772770285763273, 1.0821570874146047, 1.3204297329206631, 1.041264195336121, 1.1226519917064541, 1.1570710402339008, -1.2062526720727682, 1.2458463266281823, 1.6641179510405535, -1.630890237570567]","[9.918260340409386, 1.991536227361028, 2.884582602403719, 3.405062198651906, 4.456310471072355, 3.70323567031911, 6.339745002872982, 5.536394682179422, 4.989698432145432, 1.9963179150927937, 2.221365818056482, 2.0887563393904984, 3.7290567073636787, 4.061731170609441, 3.298154892275781, 8.142792603343183, 8.564780497191979, 5.384731565823966, 2.5089250328387185, 5.704899093420234, 7.336887831376232, 10.281326810542673, 4.710441009352903, 3.5756877156826694, 5.071840657701252, 4.309639891043364, 9.918260340409386, 8.142792603343183, 8.564780497191979, 5.76316800154421, 3.524200641622, 4.862267826298507, 7.205551829315144, 4.60457300827439, 3.154302141794926, 3.1026542054414845, 3.9545812121836303, 3.70323567031911, 5.548056621927265, 3.3353128194434447]",jason place really convenient spot stay order fully enjoy boston apartment clean spacious bedroom even kind enough offer u drink wellstocked inhouse bar first evening met jason kind enough provide lot recommendation regard local area made sure stay enjoyable one,"jason's place was a really convenient spot to stay in order to fully enjoy boston.

his apartment is clean with a spacious bedroom and he was even kind enough to offer us a drink from his well-stocked in-house bar the first evening we met.

jason was kind enough to provide lots of recommendations with regards to the local area and made sure our stay was an enjoyable one.",110.6623734,1,1
1473,3945704,"[1.1286766229308567, 1.1995140026753741, 1.2112978914922499, 1.07995960526324, 1.041264195336121, 1.0073727409901294, 1.26268969548639, -1.2008512940848701, 1.029643588157821, 1.086874706884319, 1.3687219690975376, 1.2721912427452897, 1.2083557796247866, -1.1283539068261896, 1.2279439463682977, 1.2458463266281823]","[4.959130170204693, 3.613946019803107, 3.039363761671821, 5.191674976128192, 4.60457300827439, 4.084882682748152, 1.991536227361028, 3.879686047818629, 2.8171035499158434, 2.0887563393904984, 5.944036069710182, 1.7860384545144847, 8.266423790000408, 2.35382209131815, 2.894236574885915, 1.851617835159555]",jason welcoming helpful suggestion local food place thing house clean inviting great ambiance would definitely stay,"jason was very welcoming and helpful with suggestions for local food places and things to do! the house was clean, inviting and had a great ambiance! we would definitely stay here again!",54.7583225,1,1
1474,3945704,"[1.1286766229308567, 1.3786860599391733, 1.2483702642417305, -1.0871369190613203, -1.16927702942869, -1.0767646313161472, 1.0494635536342791, -0.9709453804461411, 1.1360643009905433, 1.118378847406156, 1.1268032963314716, 0.9781220035948588, 1.0396156713809757, -1.2656863918868246, 1.0959623984085969, 1.0715667789791763, 1.028860132688047, 0.9676782618262432, -1.16927702942869, 1.1252580652040467, 1.1225970827921299, -1.0276742396396292, 1.086874706884319, -1.0610904699980812, 1.0862617364749618, 0.972810895977619, -1.2454115095381737, 0, -1.1120368639505953, 1.0953166822897515, 1.2821322578794683, 1.129606363385342, 1.1570724607996516, 1.1476971530322517, -1.2207182351032382, 1.0797777787010978, 1.1286766229308567, -1.2449432741907733, 1.0921475178341247, -1.0870019586374544, -0.9960478177042039, -1.1274120627205129, -1.632938558675506, 1.2279439463682977, 1.1242888157443813, 1.1286766229308567, 1.2483702642417305]","[14.87739051061408, 5.821182396604839, 4.299984395191362, 4.432482453377093, 10.21412418532923, 6.396332477502446, 4.002805386376828, 4.519275427762495, 2.1063892138367146, 3.405062198651906, 7.40964718565866, 2.9904656493969153, 3.827964313292123, 4.266389907249549, 2.724637505676915, 3.8269147199131637, 3.632342260517896, 4.041700949145193, 10.21412418532923, 3.786313048639476, 4.26965122281856, 4.268019235512238, 2.0887563393904984, 2.372388332668417, 3.7290567073636787, 4.082170816679402, 6.167724431716157, 7.182737151548974, 4.648920998728698, 4.98802198581818, 4.638828897637592, 1.9963179150927937, 7.182737151548974, 5.484159802237208, 5.493835067760626, 4.309639891043364, 14.87739051061408, 6.273993625310201, 7.016840474422419, 6.874589248504901, 3.9708026552906537, 3.320820966175006, 5.5036048593564315, 2.894236574885915, 2.660213310384459, 14.87739051061408, 4.299984395191362]",jason terrific host getting apt contacted gave instruction location convenient 5min walk subway quite easy go downtown airport apt exactly see picture clean room spacious coffee machine bottled water plus visiting boston attend conference busy met jason personally everyday texted check needed something definitely recommend jason host ,"jason was a terrific host, before getting to his apt he contacted me and gave all the instructions. the location is very convenient, 5min walk from the subway and quite easy to go downtown or to the airport. the apt is exactly what you see in the pictures, clean and the room is very spacious. the coffee machine and bottled water are a plus. i was visiting boston to attend a conference and i was very busy, i only met jason personally once, but everyday he texted me to check if i needed something. i definitely recommend jason as a host! ",72.19568635,1,1
1475,3945704,"[1.2721912427452897, 1.2458463266281823, 1.1286766229308567, 1.26268969548639, 1.1989922765526668, 1.1100756739481261, 1.102412724836383, 1.186063003055893, 1.147904658726302]","[1.7860384545144847, 1.851617835159555, 4.959130170204693, 1.991536227361028, 5.188599627727944, 3.3003210698209426, 2.478776860031267, 6.420597099502077, 2.421720624287829]",great stay jason place tidy quiet comfortable he nice,"it was very great to stay at jason's place, very tidy, quiet and comfortable! he's so nice!",35.70342956,1,1
1476,3945704,"[1.303092583252891, 1.1286766229308567, 1.3327450118368154, 1.2483702642417305, 1.0771728762775645, 1.217098090695333, 1.165692522557035, 1.2115727407660077, 0, -1.314396804276094]","[3.8497273802914687, 4.959130170204693, 3.3536055189196574, 2.149992197595681, 5.542208652044842, 5.646597822313036, 2.7163970114594074, 3.8624182486077507, 10.686791918650837, 4.707906153749715]",thank jason wonderful host son fabulous time loved rainfall shower ,"thank you, jason, for being a wonderful host! my son and i had a fabulous time, and we loved that rainfall shower :) ",32.26770065,1,1
1477,3945704,"[1.2721912427452897, 1.2814054146292082, 1.1286766229308567, 1.26268969548639, 1.26268969548639, -1.0713082982206985, 0.9926970345876192, 1.04848597157498, 1.028860132688047, 1.129606363385342, 0.9772084615411855, -1.0532783822969887, -1.0851086150082192, 1.0497017541947085, 1.0593362231572228, 1.028860132688047, 1.1286766229308567, 1.26268969548639, 1.086874706884319, 1.102412724836383, 1.1286766229308567, 1.1995140026753741, 1.1389076990152605, 1.2483702642417305, -1.1283539068261896, 1.3807835388943115, 1.1242888157443813, 1.2814054146292082, 1.26268969548639]","[1.7860384545144847, 6.551075582578339, 14.87739051061408, 7.966144909444112, 7.966144909444112, 4.2187050691183625, 4.212515494232063, 3.63818833108132, 7.264684521035792, 1.9963179150927937, 4.334162522331271, 5.11273855066942, 5.443723026333278, 3.3757405488453753, 3.1237211374177614, 7.264684521035792, 14.87739051061408, 7.966144909444112, 2.0887563393904984, 2.478776860031267, 14.87739051061408, 3.613946019803107, 3.6869133507928935, 2.149992197595681, 2.35382209131815, 3.445963028982294, 2.660213310384459, 6.551075582578339, 7.966144909444112]",great staying jason place place 2 stop away downtown boston take le 20 minute get downtown jason place clean comfortable jason welcoming accommodating host would highly recommend staying place,it was great staying at jason's place. his place is only 2 stops away from downtown boston. takes less than 20 minutes to get downtown on the t. jason's place was clean and comfortable. jason is a very welcoming and accommodating host. i would highly recommend staying at his place!,151.461972,1,1
1478,3945704,"[1.1286766229308567, 1.190901440726621, -1.0629138273606575, 1.0439015870188726, -1.0459327590728513, 1.029643588157821, 1.086874706884319, 1.2187674798745591]","[4.959130170204693, 4.071396301671592, 6.75988030072894, 3.7485074346338765, 4.740063265384246, 2.8171035499158434, 2.0887563393904984, 3.8794096138154868]",jason kind replied question quickly house clean cozy,"jason is so kind. he replied my question  quickly. 
house is clean and cozy.",12.1149285,1,1
1479,3945704,"[1.26268969548639, 1.102412724836383, 1.2644576991349066, 1.2115727407660077, 1.118378847406156, 1.1360643009905433, 1.0896676487420207, 1.0224435837493715, 1.1286766229308567, 1.2112978914922499, 1.190901440726621]","[1.991536227361028, 2.478776860031267, 3.7875729706909858, 3.8624182486077507, 3.405062198651906, 2.1063892138367146, 4.222593098899587, 4.886185259359095, 4.959130170204693, 3.039363761671821, 4.071396301671592]",place comfortable described loved convenient location near metro jason helpful kind ,place was comfortable and as described. we loved the convenient location near the metro and jason was very helpful and kind. ,44.64182981,1,1
